,issue_key,author_key,status,start_date,end_date,calendar_duration,working_duration,task_cost
6909,PYTHON-820,behackett,In Progress,2015-01-14 18:52:44,2015-01-14 19:33:57,2473.0,220.74545454545452,0.12263636363636363
6910,PYTHON-820,behackett,In Code Review,2015-01-14 18:52:44,2015-01-14 21:04:02,7878.0,0.0,0.0
6911,PYTHON-820,behackett,In Progress,2015-01-14 18:52:44,2015-01-14 23:03:12,15028.0,220.74545454545452,0.12263636363636363
6912,PYTHON-820,behackett,In Code Review,2015-01-14 18:52:44,2015-01-15 00:58:28,21944.0,0.0,0.0
6913,PYTHON-820,behackett,In Progress,2015-01-14 18:52:44,2015-01-16 20:53:10,180026.0,220.74545454545452,0.12263636363636363
6914,PYTHON-820,behackett,In Code Review,2015-01-14 18:52:44,2015-01-20 21:03:38,526254.0,0.0,0.0
6915,PYTHON-820,behackett,Resolved,2015-01-14 18:52:44,2015-04-07 23:56:21,7189417.0,0.0,0.0
6916,PYTHON-819,behackett,Open,2015-01-14 18:34:43,2015-04-07 23:53:22,7190319.0,0.0,0.0
6917,PYTHON-819,behackett,In Progress,2015-01-14 18:34:43,2015-04-07 23:53:33,7190330.0,284188.95158313913,157.88275087952175
6918,PYTHON-819,behackett,In Code Review,2015-01-14 18:34:43,2015-04-07 23:53:37,7190334.0,0.0,0.0
6919,PYTHON-819,behackett,Resolved,2015-01-14 18:34:43,2015-04-07 23:56:28,7190505.0,0.0,0.0
6920,PYTHON-818,behackett,Open,2015-01-12 19:32:50,2015-03-21 01:12:46,5809196.0,0.0,0.0
6921,PYTHON-818,behackett,In Progress,2015-01-12 19:32:50,2015-03-23 17:30:47,6040677.0,211037.28491647242,117.2429360647069
6922,PYTHON-818,behackett,Open,2015-01-12 19:32:50,2015-03-26 20:01:41,6308931.0,0.0,0.0
6923,PYTHON-818,behackett,In Progress,2015-01-12 19:32:50,2015-03-26 22:49:32,6319002.0,211037.28491647242,117.2429360647069
6924,PYTHON-818,behackett,In Code Review,2015-01-12 19:32:50,2015-03-27 17:09:17,6384987.0,0.0,0.0
6925,PYTHON-818,behackett,Resolved,2015-01-12 19:32:50,2015-04-07 23:56:32,7359822.0,0.0,0.0
6926,PYTHON-817,jesse,Open,2015-01-08 02:32:24,2015-01-08 15:50:48,47904.0,0.0,0.0
6927,PYTHON-816,jesse,Open,2015-01-06 21:40:37,2015-01-09 19:31:50,251473.0,0.0,0.0
6928,PYTHON-816,jesse,In Progress,2015-01-06 21:40:37,2015-01-09 19:32:09,251492.0,26582.25,14.767916666666666
6929,PYTHON-816,jesse,In Code Review,2015-01-06 21:40:37,2015-01-13 04:15:24,542087.0,0.0,0.0
6930,PYTHON-816,behackett,Resolved,2015-01-06 21:40:37,2015-04-07 23:56:35,7870558.0,0.0,0.0
6931,PYTHON-815,anna.herlihy@10gen.com,Open,2014-12-29 20:48:57,2015-02-24 16:45:24,4910187.0,0.0,0.0
6932,PYTHON-815,anna.herlihy@10gen.com,In Progress,2014-12-29 20:48:57,2015-02-25 16:43:58,4996501.0,264310.0333333333,146.8389074074074
6933,PYTHON-815,behackett,In Code Review,2014-12-29 20:48:57,2015-03-08 23:27:03,5971086.0,0.0,0.0
6934,PYTHON-815,behackett,Resolved,2014-12-29 20:48:57,2015-04-07 23:56:25,8564848.0,0.0,0.0
6935,PYTHON-814,behackett,Open,2014-12-29 20:42:48,2015-01-08 19:47:53,860705.0,0.0,0.0
6936,PYTHON-814,behackett,In Progress,2014-12-29 20:42:48,2015-01-09 02:28:02,884714.0,35600.00000000001,19.777777777777782
6937,PYTHON-814,behackett,In Code Review,2014-12-29 20:42:48,2015-01-09 21:21:18,952710.0,0.0,0.0
6938,PYTHON-814,behackett,Resolved,2014-12-29 20:42:48,2015-04-07 23:56:31,8565223.0,0.0,0.0
6939,PYTHON-813,anna.herlihy@10gen.com,Open,2014-12-29 20:39:17,2015-02-25 16:44:24,4997107.0,0.0,0.0
6940,PYTHON-813,anna.herlihy@10gen.com,In Progress,2014-12-29 20:39:17,2015-02-25 19:37:35,5007498.0,266393.43333333335,147.99635185185187
6941,PYTHON-813,anna.herlihy@10gen.com,In Code Review,2014-12-29 20:39:17,2015-03-11 21:49:11,6224994.0,0.0,0.0
6942,PYTHON-813,behackett,Resolved,2014-12-29 20:39:17,2015-04-07 23:56:27,8565430.0,0.0,0.0
6943,PYTHON-812,behackett,Open,2014-12-29 20:33:16,2014-12-29 21:23:57,3041.0,0.0,0.0
6944,PYTHON-812,behackett,In Progress,2014-12-29 20:33:16,2014-12-30 01:59:20,19564.0,3600.0,2.0
6945,PYTHON-812,behackett,In Code Review,2014-12-29 20:33:16,2015-01-08 19:23:52,859836.0,0.0,0.0
6946,PYTHON-812,behackett,In Progress,2014-12-29 20:33:16,2015-01-08 19:23:55,859839.0,3600.0,2.0
6947,PYTHON-812,behackett,Open,2014-12-29 20:33:16,2015-01-08 19:24:40,859884.0,0.0,0.0
6948,PYTHON-812,behackett,In Progress,2014-12-29 20:33:16,2015-01-08 19:24:46,859890.0,3600.0,2.0
6949,PYTHON-812,behackett,In Code Review,2014-12-29 20:33:16,2015-01-08 19:24:51,859895.0,0.0,0.0
6950,PYTHON-812,behackett,Resolved,2014-12-29 20:33:16,2015-04-07 23:56:27,8565791.0,0.0,0.0
6951,PYTHON-811,behackett,Open,2014-12-29 20:31:52,2014-12-29 21:23:50,3118.0,0.0,0.0
6952,PYTHON-811,behackett,In Progress,2014-12-29 20:31:52,2014-12-30 01:58:58,19626.0,0.0,0.0
6953,PYTHON-811,behackett,In Code Review,2014-12-29 20:31:52,2015-01-08 19:23:36,859904.0,0.0,0.0
6954,PYTHON-811,behackett,In Progress,2014-12-29 20:31:52,2015-01-08 19:23:39,859907.0,0.0,0.0
6955,PYTHON-811,behackett,Open,2014-12-29 20:31:52,2015-01-08 19:24:56,859984.0,0.0,0.0
6956,PYTHON-811,behackett,In Progress,2014-12-29 20:31:52,2015-01-08 19:25:04,859992.0,0.0,0.0
6957,PYTHON-811,behackett,In Code Review,2014-12-29 20:31:52,2015-01-08 19:25:08,859996.0,0.0,0.0
6958,PYTHON-811,behackett,Resolved,2014-12-29 20:31:52,2015-04-07 23:56:34,8565882.0,0.0,0.0
6959,PYTHON-810,anna.herlihy@10gen.com,Open,2014-12-29 20:23:50,2015-02-25 19:06:09,5006539.0,0.0,0.0
6960,PYTHON-810,behackett,In Progress,2014-12-29 20:23:50,2015-04-07 23:54:10,8566220.0,337763.0765831392,187.64615365729955
6961,PYTHON-810,behackett,In Code Review,2014-12-29 20:23:50,2015-04-07 23:54:14,8566224.0,0.0,0.0
6962,PYTHON-810,behackett,Resolved,2014-12-29 20:23:50,2015-04-07 23:56:24,8566354.0,0.0,0.0
6963,PYTHON-809,behackett,Open,2014-12-28 14:39:05,2014-12-28 16:55:01,8156.0,0.0,0.0
6964,PYTHON-808,JIRAUSER1253561,Open,2014-12-23 20:18:15,2021-09-16 17:05:57,212446062.0,0.0,0.0
6965,PYTHON-808,JIRAUSER1253561,In Progress,2014-12-23 20:18:15,2021-09-16 21:26:13,212461678.0,37643258.81863414,10456.460782953927
6966,PYTHON-808,JIRAUSER1253561,In Code Review,2014-12-23 20:18:15,2021-09-16 22:52:27,212466852.0,0.0,0.0
6967,PYTHON-807,jesse,Open,2014-12-19 19:18:09,2014-12-20 14:30:24,69135.0,0.0,0.0
6968,PYTHON-807,jesse,In Progress,2014-12-19 19:18:09,2014-12-20 14:30:33,69144.0,502.2,0.27899999999999997
6969,PYTHON-807,jesse,In Code Review,2014-12-19 19:18:09,2015-01-06 21:36:06,1563477.0,0.0,0.0
6970,PYTHON-807,behackett,Resolved,2014-12-19 19:18:09,2015-04-07 23:56:27,9434298.0,0.0,0.0
6971,PYTHON-806,behackett,Open,2014-12-18 21:37:23,2014-12-18 21:38:20,57.0,0.0,0.0
6972,PYTHON-806,behackett,In Progress,2014-12-18 21:37:23,2014-12-18 21:38:38,75.0,0.0,0.0
6973,PYTHON-806,behackett,In Code Review,2014-12-18 21:37:23,2014-12-18 21:40:21,178.0,0.0,0.0
6974,PYTHON-806,behackett,In Progress,2014-12-18 21:37:23,2014-12-19 00:14:58,9455.0,0.0,0.0
6975,PYTHON-806,behackett,In Code Review,2014-12-18 21:37:23,2014-12-19 00:15:02,9459.0,0.0,0.0
6976,PYTHON-806,behackett,Resolved,2014-12-18 21:37:23,2015-04-07 23:56:20,9512337.0,0.0,0.0
6977,PYTHON-805,behackett,Open,2014-12-16 23:41:52,2014-12-17 21:34:33,78761.0,0.0,0.0
6978,PYTHON-805,behackett,In Progress,2014-12-16 23:41:52,2014-12-17 21:34:43,78771.0,3600.0,2.0
6979,PYTHON-805,behackett,Open,2014-12-16 23:41:52,2014-12-17 21:35:57,78845.0,0.0,0.0
6980,PYTHON-805,behackett,In Progress,2014-12-16 23:41:52,2014-12-17 21:36:12,78860.0,3600.0,2.0
6981,PYTHON-805,behackett,In Code Review,2014-12-16 23:41:52,2014-12-17 23:31:21,85769.0,0.0,0.0
6982,PYTHON-805,behackett,Resolved,2014-12-16 23:41:52,2015-04-07 23:56:28,9677676.0,0.0,0.0
6983,PYTHON-804,behackett,Open,2014-12-16 23:35:18,2014-12-19 00:23:10,175672.0,0.0,0.0
6984,PYTHON-804,behackett,In Progress,2014-12-16 23:35:18,2014-12-19 00:36:51,176493.0,17100.0,9.5
6985,PYTHON-804,behackett,In Code Review,2014-12-16 23:35:18,2014-12-19 01:02:37,178039.0,0.0,0.0
6986,PYTHON-804,behackett,Resolved,2014-12-16 23:35:18,2015-04-07 23:56:33,9678075.0,0.0,0.0
6987,PYTHON-803,behackett,Open,2014-12-16 22:30:11,2014-12-16 22:30:30,19.0,0.0,0.0
6988,PYTHON-803,behackett,In Progress,2014-12-16 22:30:11,2014-12-16 22:30:50,39.0,0.0,0.0
6989,PYTHON-803,behackett,In Code Review,2014-12-16 22:30:11,2014-12-16 22:48:24,1093.0,0.0,0.0
6990,PYTHON-803,behackett,Resolved,2014-12-16 22:30:11,2015-04-07 23:56:33,9681982.0,0.0,0.0
6991,PYTHON-802,behackett,Open,2014-12-13 00:43:22,2014-12-13 00:46:04,162.0,0.0,0.0
6992,PYTHON-802,behackett,In Progress,2014-12-13 00:43:22,2014-12-13 02:36:25,6783.0,0.0,0.0
6993,PYTHON-802,behackett,In Code Review,2014-12-13 00:43:22,2014-12-15 19:02:44,238762.0,0.0,0.0
6994,PYTHON-802,behackett,Resolved,2014-12-13 00:43:22,2015-04-07 23:56:29,10019587.0,0.0,0.0
6995,PYTHON-801,behackett,Open,2014-12-12 23:08:34,2014-12-15 19:02:58,244464.0,0.0,0.0
6996,PYTHON-801,behackett,In Progress,2014-12-12 23:08:34,2014-12-15 22:25:43,256629.0,403701.81428571424,224.27878571428568
6997,PYTHON-801,behackett,Open,2014-12-12 23:08:34,2014-12-24 05:20:29,972715.0,0.0,0.0
6998,PYTHON-801,behackett,In Progress,2014-12-12 23:08:34,2014-12-24 05:20:51,972737.0,403701.81428571424,224.27878571428568
6999,PYTHON-801,behackett,In Code Review,2014-12-12 23:08:34,2014-12-24 17:57:39,1018145.0,0.0,0.0
7000,PYTHON-801,behackett,In Progress,2014-12-12 23:08:34,2014-12-24 19:12:18,1022624.0,403701.81428571424,224.27878571428568
7001,PYTHON-801,behackett,In Code Review,2014-12-12 23:08:34,2014-12-29 15:34:54,1441580.0,0.0,0.0
7002,PYTHON-801,behackett,In Progress,2014-12-12 23:08:34,2014-12-29 15:35:04,1441590.0,403701.81428571424,224.27878571428568
7003,PYTHON-801,jesse,Open,2014-12-12 23:08:34,2015-02-06 05:10:32,4773718.0,0.0,0.0
7004,PYTHON-801,jesse,In Progress,2014-12-12 23:08:34,2015-02-06 05:10:37,4773723.0,403701.81428571424,224.27878571428568
7005,PYTHON-801,jesse,In Code Review,2014-12-12 23:08:34,2015-02-06 05:10:40,4773726.0,0.0,0.0
7006,PYTHON-801,behackett,Resolved,2014-12-12 23:08:34,2015-04-07 23:56:21,10025267.0,0.0,0.0
7007,PYTHON-800,behackett,Open,2014-12-12 21:06:53,2014-12-12 22:09:38,3765.0,0.0,0.0
7008,PYTHON-800,behackett,In Progress,2014-12-12 21:06:53,2014-12-12 22:11:04,3851.0,0.0,0.0
7009,PYTHON-800,behackett,In Code Review,2014-12-12 21:06:53,2014-12-12 22:12:41,3948.0,0.0,0.0
7010,PYTHON-800,behackett,Resolved,2014-12-12 21:06:53,2015-04-07 23:56:31,10032578.0,0.0,0.0
7011,PYTHON-799,jesse,Open,2014-12-12 20:23:41,2014-12-15 20:45:03,260482.0,0.0,0.0
7012,PYTHON-799,jesse,In Progress,2014-12-12 20:23:41,2014-12-15 20:45:44,260523.0,7200.0,4.0
7013,PYTHON-799,jesse,In Code Review,2014-12-12 20:23:41,2015-01-05 20:31:55,2074094.0,0.0,0.0
7014,PYTHON-799,behackett,Resolved,2014-12-12 20:23:41,2015-04-07 23:56:28,10035167.0,0.0,0.0
7015,PYTHON-798,behackett,Open,2014-12-11 22:01:00,2014-12-21 06:45:38,809078.0,0.0,0.0
7016,PYTHON-798,behackett,In Progress,2014-12-11 22:01:00,2015-01-09 22:21:38,2506838.0,106608.85714285716,59.227142857142866
7017,PYTHON-798,behackett,In Code Review,2014-12-11 22:01:00,2015-01-12 18:42:51,2752911.0,0.0,0.0
7018,PYTHON-798,behackett,Resolved,2014-12-11 22:01:00,2015-04-07 23:56:23,10115723.0,0.0,0.0
7019,PYTHON-797,behackett,Open,2014-12-08 21:54:25,2014-12-19 00:22:29,872884.0,0.0,0.0
7020,PYTHON-796,behackett,Open,2014-12-08 21:43:35,2014-12-18 00:30:00,787585.0,0.0,0.0
7021,PYTHON-796,behackett,In Progress,2014-12-08 21:43:35,2014-12-18 00:42:20,788325.0,32028.571428571428,17.793650793650794
7022,PYTHON-796,behackett,In Code Review,2014-12-08 21:43:35,2014-12-18 21:40:38,863823.0,0.0,0.0
7023,PYTHON-796,behackett,In Progress,2014-12-08 21:43:35,2014-12-19 00:14:33,873058.0,32028.571428571428,17.793650793650794
7024,PYTHON-796,behackett,In Code Review,2014-12-08 21:43:35,2014-12-19 00:14:37,873062.0,0.0,0.0
7025,PYTHON-796,behackett,Resolved,2014-12-08 21:43:35,2015-04-07 23:56:34,10375979.0,0.0,0.0
7026,PYTHON-795,behackett,Open,2014-11-28 07:53:12,2014-12-01 23:45:43,316351.0,0.0,0.0
7027,PYTHON-795,behackett,In Progress,2014-11-28 07:53:12,2014-12-02 00:04:30,317478.0,10285.714285714286,5.714285714285714
7028,PYTHON-795,behackett,In Code Review,2014-11-28 07:53:12,2014-12-02 17:12:51,379179.0,0.0,0.0
7029,PYTHON-795,behackett,Resolved,2014-11-28 07:53:12,2015-04-07 23:56:23,11289791.0,0.0,0.0
7030,PYTHON-794,jesse,Open,2014-11-24 21:14:44,2014-11-24 21:22:13,449.0,0.0,0.0
7031,PYTHON-792,behackett,Open,2014-11-20 16:10:28,2014-11-24 23:26:10,371742.0,0.0,0.0
7032,PYTHON-792,behackett,In Progress,2014-11-20 16:10:28,2014-11-24 23:43:11,372763.0,12007.214285714286,6.670674603174604
7033,PYTHON-792,behackett,In Code Review,2014-11-20 16:10:28,2014-11-24 23:47:02,372994.0,0.0,0.0
7034,PYTHON-792,behackett,Resolved,2014-11-20 16:10:28,2015-04-07 23:56:23,11951155.0,0.0,0.0
7035,PYTHON-791,behackett,Open,2014-11-19 16:00:18,2014-11-21 00:36:40,117382.0,0.0,0.0
7036,PYTHON-791,behackett,In Progress,2014-11-19 16:00:18,2014-11-21 01:20:56,120038.0,6951.5,3.8619444444444446
7037,PYTHON-791,behackett,In Code Review,2014-11-19 16:00:18,2014-11-21 22:39:52,196774.0,0.0,0.0
7038,PYTHON-791,behackett,Resolved,2014-11-19 16:00:18,2015-04-07 23:56:29,12038171.0,0.0,0.0
7039,PYTHON-790,behackett,Open,2014-11-18 17:34:56,2014-11-18 18:06:48,1912.0,0.0,0.0
7040,PYTHON-789,jesse,Open,2014-11-15 01:01:06,2014-11-19 00:18:30,343044.0,0.0,0.0
7041,PYTHON-789,jesse,In Progress,2014-11-15 01:01:06,2014-11-19 00:18:40,343054.0,18000.0,10.0
7042,PYTHON-789,jesse,In Code Review,2014-11-15 01:01:06,2014-11-20 21:54:23,507197.0,0.0,0.0
7043,PYTHON-789,behackett,Resolved,2014-11-15 01:01:06,2015-04-07 23:56:22,12437716.0,0.0,0.0
7044,PYTHON-788,jesse,Open,2014-11-13 19:02:51,2014-11-13 19:03:36,45.0,0.0,0.0
7045,PYTHON-788,jesse,In Progress,2014-11-13 19:02:51,2014-11-13 19:44:38,2507.0,626.75,0.3481944444444444
7046,PYTHON-788,jesse,In Code Review,2014-11-13 19:02:51,2014-11-13 19:44:45,2514.0,0.0,0.0
7047,PYTHON-788,behackett,Resolved,2014-11-13 19:02:51,2015-04-07 23:56:25,12545614.0,0.0,0.0
7048,PYTHON-787,jesse,Open,2014-11-12 08:56:50,2014-11-12 23:37:33,52843.0,0.0,0.0
7049,PYTHON-786,jesse,Open,2014-11-10 03:31:51,2014-11-10 16:30:02,46691.0,0.0,0.0
7050,PYTHON-786,jesse,In Progress,2014-11-10 03:31:51,2014-11-10 16:30:05,46694.0,5289.390476190476,2.9385502645502646
7051,PYTHON-786,jesse,In Code Review,2014-11-10 03:31:51,2014-11-10 23:45:10,72799.0,0.0,0.0
7052,PYTHON-786,behackett,Resolved,2014-11-10 03:31:51,2015-01-29 02:29:07,6908236.0,0.0,0.0
7053,PYTHON-785,jesse,Open,2014-11-09 15:36:20,2014-11-13 20:04:02,361662.0,0.0,0.0
7054,PYTHON-785,jesse,In Progress,2014-11-09 15:36:20,2014-12-20 14:27:11,3538251.0,334114.3404761905,185.61907804232806
7055,PYTHON-785,jesse,In Code Review,2014-11-09 15:36:20,2014-12-20 14:27:19,3538259.0,0.0,0.0
7056,PYTHON-785,behackett,Resolved,2014-11-09 15:36:20,2015-04-07 23:56:26,12903606.0,0.0,0.0
7057,PYTHON-784,jesse,Open,2014-11-07 20:20:59,2014-11-10 16:18:11,244632.0,0.0,0.0
7058,PYTHON-784,jesse,In Progress,2014-11-07 20:20:59,2014-11-10 16:18:14,244635.0,5147.190476190476,2.8595502645502644
7059,PYTHON-784,jesse,In Code Review,2014-11-07 20:20:59,2014-11-10 23:45:04,271445.0,0.0,0.0
7060,PYTHON-784,behackett,Resolved,2014-11-07 20:20:59,2015-01-29 02:29:07,7106888.0,0.0,0.0
7061,PYTHON-783,jesse,Open,2014-11-07 20:20:25,2014-11-10 16:17:46,244641.0,0.0,0.0
7062,PYTHON-783,jesse,In Progress,2014-11-07 20:20:25,2014-11-10 16:17:48,244643.0,5142.857142857143,2.857142857142857
7063,PYTHON-783,jesse,In Code Review,2014-11-07 20:20:25,2014-11-10 23:44:55,271470.0,0.0,0.0
7064,PYTHON-783,behackett,Resolved,2014-11-07 20:20:25,2015-01-29 02:29:07,7106922.0,0.0,0.0
7065,PYTHON-782,jesse,Open,2014-11-06 21:57:20,2014-11-06 23:58:01,7241.0,0.0,0.0
7066,PYTHON-782,jesse,In Progress,2014-11-06 21:57:20,2014-11-06 23:58:04,7244.0,0.0,0.0
7067,PYTHON-782,jesse,In Code Review,2014-11-06 21:57:20,2014-11-07 03:26:46,19766.0,0.0,0.0
7068,PYTHON-782,behackett,Resolved,2014-11-06 21:57:20,2015-01-29 02:29:06,7187506.0,0.0,0.0
7069,PYTHON-781,behackett,Open,2014-10-28 00:16:14,2014-10-28 18:56:15,67201.0,0.0,0.0
7070,PYTHON-781,behackett,In Progress,2014-10-28 00:16:14,2014-10-28 18:56:23,67209.0,9000.0,5.0
7071,PYTHON-781,behackett,In Code Review,2014-10-28 00:16:14,2014-10-28 23:01:42,81928.0,0.0,0.0
7072,PYTHON-781,behackett,In Progress,2014-10-28 00:16:14,2014-10-31 01:11:29,262515.0,9000.0,5.0
7073,PYTHON-781,behackett,In Code Review,2014-10-28 00:16:14,2014-10-31 20:34:57,332323.0,0.0,0.0
7074,PYTHON-781,behackett,Resolved,2014-10-28 00:16:14,2015-04-07 23:56:19,13995605.0,0.0,0.0
7075,PYTHON-780,behackett,Open,2014-10-27 16:31:39,2014-10-27 19:34:49,10990.0,0.0,0.0
7076,PYTHON-778,jesse,Open,2014-10-21 13:35:30,2014-10-21 14:11:12,2142.0,0.0,0.0
7077,PYTHON-778,jesse,Closed,2014-10-21 13:35:30,2014-10-21 21:17:42,27732.0,0.0,0.0
7078,PYTHON-778,behackett,Reopened,2014-10-21 13:35:30,2014-11-11 22:45:54,1847424.0,0.0,0.0
7079,PYTHON-778,behackett,Resolved,2014-10-21 13:35:30,2015-04-07 23:56:27,14552457.0,0.0,0.0
7080,PYTHON-777,jesse,Open,2014-10-17 20:38:11,2014-10-21 20:02:38,343467.0,0.0,0.0
7081,PYTHON-777,jesse,In Progress,2014-10-17 20:38:11,2014-11-06 23:57:04,1739933.0,118249.7,65.69427777777777
7082,PYTHON-777,jesse,In Code Review,2014-10-17 20:38:11,2014-11-07 22:15:03,1820212.0,0.0,0.0
7083,PYTHON-777,behackett,Resolved,2014-10-17 20:38:11,2015-01-29 02:29:08,8920257.0,0.0,0.0
7084,PYTHON-776,jesse,Open,2014-10-17 17:09:40,2014-10-17 17:48:44,2344.0,0.0,0.0
7085,PYTHON-776,behackett,Closed,2014-10-17 17:09:40,2014-11-11 22:47:34,2180274.0,0.0,0.0
7086,PYTHON-776,behackett,Reopened,2014-10-17 17:09:40,2014-11-11 22:47:39,2180279.0,0.0,0.0
7087,PYTHON-776,behackett,Resolved,2014-10-17 17:09:40,2015-04-07 23:56:22,14885202.0,0.0,0.0
7088,PYTHON-775,jesse,Open,2014-10-16 10:50:07,2014-10-20 12:42:22,352335.0,0.0,0.0
7089,PYTHON-774,jesse,Open,2014-10-08 02:07:00,2014-10-08 20:48:55,67315.0,0.0,0.0
7090,PYTHON-771,behackett,Open,2014-10-06 20:11:22,2014-10-07 18:33:47,80545.0,0.0,0.0
7091,PYTHON-770,jesse,Open,2014-10-06 19:19:38,2015-03-03 20:33:46,12791648.0,0.0,0.0
7092,PYTHON-769,behackett,Open,2014-10-02 19:58:50,2014-10-02 21:55:15,6985.0,0.0,0.0
7093,PYTHON-768,behackett,Open,2014-10-02 14:48:29,2014-10-28 23:09:51,2276482.0,0.0,0.0
7094,PYTHON-768,behackett,In Progress,2014-10-02 14:48:29,2014-10-29 01:04:25,2283356.0,99644.0,55.35777777777778
7095,PYTHON-768,behackett,In Code Review,2014-10-02 14:48:29,2014-10-30 17:54:08,2430339.0,0.0,0.0
7096,PYTHON-768,behackett,In Progress,2014-10-02 14:48:29,2014-10-30 17:54:16,2430347.0,99644.0,55.35777777777778
7097,PYTHON-768,behackett,In Code Review,2014-10-02 14:48:29,2014-10-31 05:05:10,2470601.0,0.0,0.0
7098,PYTHON-768,behackett,Resolved,2014-10-02 14:48:29,2015-04-07 23:56:33,16189684.0,0.0,0.0
7099,PYTHON-767,shane.harvey,Open,2014-10-01 12:00:08,2016-07-22 21:46:14,57059166.0,0.0,0.0
7100,PYTHON-767,shane.harvey,In Progress,2014-10-01 12:00:08,2016-07-22 21:46:21,57059173.0,13757470.833333334,7643.039351851852
7101,PYTHON-767,shane.harvey,In Code Review,2014-10-01 12:00:08,2016-07-27 20:22:44,57486156.0,0.0,0.0
7102,PYTHON-767,rathi.gnanasekaran,Resolved,2014-10-01 12:00:08,2016-10-19 14:22:05,64722117.0,0.0,0.0
7103,PYTHON-767,behackett,Needs Triage,2014-10-01 12:00:08,2016-10-19 22:14:20,64750452.0,0.0,0.0
7104,PYTHON-766,jesse,Open,2014-09-26 21:00:21,2014-10-07 21:27:25,952024.0,0.0,0.0
7105,PYTHON-766,jesse,In Progress,2014-09-26 21:00:21,2014-10-07 23:54:29,960848.0,24095.818181818184,13.386565656565658
7106,PYTHON-766,jesse,In Code Review,2014-09-26 21:00:21,2014-10-08 01:48:33,967692.0,0.0,0.0
7107,PYTHON-766,behackett,Resolved,2014-09-26 21:00:21,2015-04-07 23:56:26,16685765.0,0.0,0.0
7108,PYTHON-765,luke.lovett,Open,2014-09-19 22:13:10,2014-09-19 22:45:42,1952.0,0.0,0.0
7109,PYTHON-765,luke.lovett,In Progress,2014-09-19 22:13:10,2014-09-19 22:45:51,1961.0,0.0,0.0
7110,PYTHON-765,luke.lovett,In Code Review,2014-09-19 22:13:10,2014-09-19 23:18:50,3940.0,0.0,0.0
7111,PYTHON-765,behackett,Resolved,2014-09-19 22:13:10,2015-01-29 02:29:08,11333758.0,0.0,0.0
7112,PYTHON-764,jesse,Open,2014-09-19 19:42:20,2014-10-10 21:09:59,1819659.0,0.0,0.0
7113,PYTHON-764,jesse,In Progress,2014-09-19 19:42:20,2014-10-10 21:10:03,1819663.0,58492.694264069265,32.495941257816256
7114,PYTHON-764,jesse,In Code Review,2014-09-19 19:42:20,2014-10-10 21:10:10,1819670.0,0.0,0.0
7115,PYTHON-764,jesse,In Progress,2014-09-19 19:42:20,2014-10-10 21:10:13,1819673.0,58492.694264069265,32.495941257816256
7116,PYTHON-764,jesse,Open,2014-09-19 19:42:20,2014-10-21 20:02:27,2766007.0,0.0,0.0
7117,PYTHON-764,jesse,In Progress,2014-09-19 19:42:20,2014-10-21 21:16:46,2770466.0,58492.694264069265,32.495941257816256
7118,PYTHON-764,jesse,In Code Review,2014-09-19 19:42:20,2014-10-24 01:55:30,2959990.0,0.0,0.0
7119,PYTHON-764,behackett,Resolved,2014-09-19 19:42:20,2015-04-07 23:56:34,17295254.0,0.0,0.0
7120,PYTHON-763,behackett,Open,2014-09-19 17:37:19,2014-10-01 00:06:44,973765.0,0.0,0.0
7121,PYTHON-763,behackett,In Progress,2014-09-19 17:37:19,2014-10-01 05:41:01,993822.0,24673.458402416298,13.707476890231277
7122,PYTHON-763,behackett,In Code Review,2014-09-19 17:37:19,2014-10-02 23:38:33,1144874.0,0.0,0.0
7123,PYTHON-763,behackett,Resolved,2014-09-19 17:37:19,2015-04-07 23:56:27,17302748.0,0.0,0.0
7124,PYTHON-762,behackett,Open,2014-09-18 15:41:54,2014-10-01 00:06:30,1067076.0,0.0,0.0
7125,PYTHON-762,behackett,In Progress,2014-09-18 15:41:54,2014-10-01 05:41:39,1087185.0,31432.668928732084,17.4625938492956
7126,PYTHON-762,behackett,In Code Review,2014-09-18 15:41:54,2014-10-02 23:25:08,1237394.0,0.0,0.0
7127,PYTHON-762,behackett,In Progress,2014-09-18 15:41:54,2014-10-31 00:26:18,3660264.0,31432.668928732084,17.4625938492956
7128,PYTHON-762,behackett,In Code Review,2014-09-18 15:41:54,2014-10-31 20:32:52,3732658.0,0.0,0.0
7129,PYTHON-762,behackett,Resolved,2014-09-18 15:41:54,2015-04-07 23:56:20,17396066.0,0.0,0.0
7130,PYTHON-761,behackett,Open,2014-09-18 15:30:56,2014-10-01 00:06:16,1067720.0,0.0,0.0
7131,PYTHON-761,behackett,In Progress,2014-09-18 15:30:56,2014-10-01 05:42:14,1087878.0,36612.081627144784,20.340045348413767
7132,PYTHON-761,behackett,In Code Review,2014-09-18 15:30:56,2014-10-02 23:24:47,1238031.0,0.0,0.0
7133,PYTHON-761,behackett,In Progress,2014-09-18 15:30:56,2014-10-31 00:49:50,3662334.0,36612.081627144784,20.340045348413767
7134,PYTHON-761,behackett,In Code Review,2014-09-18 15:30:56,2014-10-31 20:33:18,3733342.0,0.0,0.0
7135,PYTHON-761,behackett,Resolved,2014-09-18 15:30:56,2015-04-07 23:56:22,17396726.0,0.0,0.0
7136,PYTHON-760,behackett,Open,2014-09-16 21:42:16,2014-09-16 21:45:51,215.0,0.0,0.0
